branch,stem,status,ct_out,mask_out,ct_shape,mask_shape,ct_dtype,mask_dtype,error
Segmented Scans,ct-091,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-091.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-091.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Segmented Scans,ct-092,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-092.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-092.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Segmented Scans,ct-093,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-093.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-093.npy,"(38, 512, 512)","(38, 512, 512)",float32,uint8,
Segmented Scans,ct-094,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-094.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-094.npy,"(47, 512, 512)","(47, 512, 512)",float32,uint8,
Segmented Scans,ct-095,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-095.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-095.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Segmented Scans,ct-096,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-096.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-096.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Segmented Scans,ct-097,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-097.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-097.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Segmented Scans,ct-098,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-098.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-098.npy,"(48, 512, 512)","(48, 512, 512)",float32,uint8,
Segmented Scans,ct-099,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-099.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-099.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Segmented Scans,ct-100,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-100.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-100.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Segmented Scans,ct-101,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-101.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-101.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Segmented Scans,ct-102,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-102.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-102.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Segmented Scans,ct-103,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-103.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-103.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Segmented Scans,ct-104,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-104.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-104.npy,"(31, 512, 512)","(31, 512, 512)",float32,uint8,
Segmented Scans,ct-105,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-105.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-105.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Segmented Scans,ct-106,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-106.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-106.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Segmented Scans,ct-107,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-107.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-107.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Segmented Scans,ct-108,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-108.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-108.npy,"(58, 512, 512)","(58, 512, 512)",float32,uint8,
Segmented Scans,ct-109,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-109.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-109.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Segmented Scans,ct-110,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-110.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-110.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Segmented Scans,ct-111,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-111.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-111.npy,"(39, 512, 512)","(39, 512, 512)",float32,uint8,
Segmented Scans,ct-112,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-112.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-112.npy,"(38, 512, 512)","(38, 512, 512)",float32,uint8,
Segmented Scans,ct-113,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-113.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-113.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Segmented Scans,ct-114,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-114.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-114.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,ct-115,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-115.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-115.npy,"(38, 512, 512)","(38, 512, 512)",float32,uint8,
Segmented Scans,ct-116,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-116.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-116.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Segmented Scans,ct-117,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-117.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-117.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Segmented Scans,ct-118,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-118.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-118.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Segmented Scans,ct-119,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-119.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-119.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Segmented Scans,ct-120,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-120.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-120.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Segmented Scans,ct-121,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-121.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-121.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Segmented Scans,ct-122,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-122.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-122.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,ct-123,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-123.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-123.npy,"(43, 512, 512)","(43, 512, 512)",float32,uint8,
Segmented Scans,ct-124,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-124.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-124.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Segmented Scans,ct-125,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-125.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-125.npy,"(43, 512, 512)","(43, 512, 512)",float32,uint8,
Segmented Scans,ct-126,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-126.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-126.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Segmented Scans,ct-127,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-127.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-127.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Segmented Scans,ct-128,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-128.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-128.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Segmented Scans,ct-129,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-129.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-129.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Segmented Scans,ct-130,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ct-130.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ct-130.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Segmented Scans,d0ff1d6ce6,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/d0ff1d6ce6.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/d0ff1d6ce6.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,d11ef8c224,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/d11ef8c224.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/d11ef8c224.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Segmented Scans,d42e1c78a1,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/d42e1c78a1.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/d42e1c78a1.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Segmented Scans,d47b77d7ab,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/d47b77d7ab.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/d47b77d7ab.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,d5255356a3,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/d5255356a3.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/d5255356a3.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,d580615f5f,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/d580615f5f.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/d580615f5f.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Segmented Scans,d5a08cdc39,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/d5a08cdc39.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/d5a08cdc39.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,d8835e8ec3,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/d8835e8ec3.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/d8835e8ec3.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Segmented Scans,d93a29f33e,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/d93a29f33e.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/d93a29f33e.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,dc61341c3c,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/dc61341c3c.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/dc61341c3c.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,dcbd3197b4,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/dcbd3197b4.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/dcbd3197b4.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Segmented Scans,dd5044a8ac,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/dd5044a8ac.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/dd5044a8ac.npy,"(44, 512, 512)","(44, 512, 512)",float32,uint8,
Segmented Scans,ddfae03f30,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ddfae03f30.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ddfae03f30.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Segmented Scans,de668efc13,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/de668efc13.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/de668efc13.npy,"(24, 512, 512)","(24, 512, 512)",float32,uint8,
Segmented Scans,df4e4ae0e6,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/df4e4ae0e6.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/df4e4ae0e6.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,dfa992b2c9,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/dfa992b2c9.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/dfa992b2c9.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,dfaf046d38,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/dfaf046d38.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/dfaf046d38.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Segmented Scans,dfd5e4e007,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/dfd5e4e007.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/dfd5e4e007.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Segmented Scans,e0c222c7dd,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e0c222c7dd.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e0c222c7dd.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,e0f7f0d989,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e0f7f0d989.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e0f7f0d989.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Segmented Scans,e305315785,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e305315785.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e305315785.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,e4e0813183,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e4e0813183.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e4e0813183.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Segmented Scans,e4f6609ce1,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e4f6609ce1.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e4f6609ce1.npy,"(30, 512, 512)","(30, 512, 512)",float32,uint8,
Segmented Scans,e62ef56058,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e62ef56058.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e62ef56058.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Segmented Scans,e634283451,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e634283451.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e634283451.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,e67d30d179,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e67d30d179.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e67d30d179.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Segmented Scans,e78689a0f3,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e78689a0f3.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e78689a0f3.npy,"(30, 512, 512)","(30, 512, 512)",float32,uint8,
Segmented Scans,e7ee57d239,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e7ee57d239.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e7ee57d239.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,e8fe9ef6f2,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e8fe9ef6f2.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e8fe9ef6f2.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,e957da868d,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e957da868d.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e957da868d.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Segmented Scans,e9d4bdd5cb,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/e9d4bdd5cb.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/e9d4bdd5cb.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Segmented Scans,eb6ac657a6,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/eb6ac657a6.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/eb6ac657a6.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Segmented Scans,ed1628c2a5,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ed1628c2a5.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ed1628c2a5.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,ee4d47bbbd,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/ee4d47bbbd.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/ee4d47bbbd.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,eeac1dfa77,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/eeac1dfa77.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/eeac1dfa77.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Segmented Scans,eeddc20f03,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/eeddc20f03.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/eeddc20f03.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Segmented Scans,f1994421cc,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/f1994421cc.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/f1994421cc.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Segmented Scans,f1ac06a042,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/f1ac06a042.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/f1ac06a042.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Segmented Scans,f2851197f8,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/f2851197f8.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/f2851197f8.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Segmented Scans,f2a6636a59,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/f2a6636a59.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/f2a6636a59.npy,"(31, 512, 512)","(31, 512, 512)",float32,uint8,
Segmented Scans,f3366c7295,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/f3366c7295.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/f3366c7295.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Segmented Scans,f392baaac2,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/f392baaac2.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/f392baaac2.npy,"(29, 512, 512)","(29, 512, 512)",float32,uint8,
Segmented Scans,f3fb7e5b57,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/f3fb7e5b57.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/f3fb7e5b57.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Segmented Scans,f4b654ed35,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/f4b654ed35.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/f4b654ed35.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Segmented Scans,f538440e3c,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/f538440e3c.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/f538440e3c.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Segmented Scans,fb285c7341,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/ct_scans/fb285c7341.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Segmented Scans/masks/fb285c7341.npy,"(30, 512, 512)","(30, 512, 512)",float32,uint8,
