case_id,branch,source_dataset,ct_shape,mask_shape,ct_sx,ct_sy,ct_sz,hu_min,hu_max,hu_p01,hu_p05,hu_p50,hu_p95,hu_p99,looks_like_HU,needs_offset_fix,mask_empty,ct_reader_backend,mask_reader_backend,recommendation,status,error
ID_eac5718d_ID_5a2b7690df,segmented,BHSD,"(39, 512, 512)","(39, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2400.0,-1010.0,-1005.0,-933.0,358.0,1227.0,True,False,False,sitk,sitk,keep_original,ok,
ID_eb093f57_ID_0e2b33b4c9,segmented,BHSD,"(38, 512, 512)","(38, 512, 512)",0.4947509765625,0.4947509765625,5.0,-1024.0,21746.0,-1014.0,-1001.0,-907.0,471.0,1436.0,True,False,False,sitk,sitk,keep_original,ok,
ID_eb39f236_ID_d7edccdb08,segmented,BHSD,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.215000152587891,-2048.0,1882.0,-2048.0,-2048.0,-990.0,587.0,1214.0,True,False,False,sitk,sitk,keep_original,ok,
ID_eb5a964a_ID_c2f5350a3f,segmented,BHSD,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1594.0,-1008.0,-1005.0,-966.0,263.0,846.0,True,False,False,sitk,sitk,keep_original,ok,
ID_ec8a7bf0_ID_c853ba89ce,segmented,BHSD,"(32, 512, 512)","(32, 512, 512)",0.51953125,0.51953125,5.47314453125,-1024.0,2976.0,-1016.0,-1006.0,-994.0,369.8499999999767,1069.0,True,False,False,sitk,sitk,keep_original,ok,
ID_ed6dfff7_ID_f54a5fd2c8,segmented,BHSD,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.392669677734375,-3024.0,3072.0,-3024.0,-3024.0,-978.0,643.0,1346.0,True,False,False,sitk,sitk,keep_original,ok,
ID_f1a342da_ID_13d6f969d2,segmented,BHSD,"(34, 512, 512)","(34, 512, 512)",0.466796875,0.466796875,5.0,-1024.0,1938.0,-1007.0,-1004.0,-970.0,534.0,1266.0,True,False,False,sitk,sitk,keep_original,ok,
ID_f335b6db_ID_d180629430,segmented,BHSD,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,2.6959991455078125,-3024.0,2035.0,-3024.0,-3024.0,-988.0,360.0,1236.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
ID_f4795940_ID_6317a06429,segmented,BHSD,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.258000373840332,-2048.0,2247.0,-2048.0,-2048.0,-981.0,219.0,1156.0,True,False,False,sitk,sitk,keep_original,ok,
ID_faa3c13d_ID_c31106b8dc,segmented,BHSD,"(29, 512, 512)","(29, 512, 512)",0.404296875,0.404296875,5.0,-1022.0,2262.0,-1010.0,-1006.0,-896.0,462.0,1092.0,True,False,False,sitk,sitk,keep_original,ok,
ID_fb6d0135_ID_497840f16e,segmented,BHSD,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.392673492431641,-3024.0,3072.0,-3024.0,-3024.0,-950.0,892.0,1410.0,True,False,False,sitk,sitk,keep_original,ok,
ID_fcbe7eda_ID_5726e1c630,segmented,BHSD,"(32, 512, 512)","(32, 512, 512)",0.48828125,0.48828125,5.0,-1022.0,1806.0,-1009.0,-1006.0,-978.0,561.0,1294.0,True,False,False,sitk,sitk,keep_original,ok,
CQ500-CT-10,segmented,CQ500-51,"(224, 512, 512)","(224, 512, 512)",0.4648439884185791,0.4648439586162567,0.6312421560287476,-3024.0,2163.0,-3024.0,-3024.0,-975.0,283.0,1413.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-108,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.4960939884185791,0.49609386920928955,0.6841568350791931,-3024.0,2717.0,-3024.0,-3024.0,-977.0,224.0,1379.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-113,segmented,CQ500-51,"(272, 512, 512)","(272, 512, 512)",0.46875,0.4687500596046448,0.6303173303604126,-3024.0,3071.0,-3024.0,-3024.0,-987.0,342.8499999999767,1338.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-121,segmented,CQ500-51,"(288, 512, 512)","(288, 512, 512)",0.4882810115814209,0.48828092217445374,0.6278188228607178,-3024.0,3071.0,-3024.0,-3024.0,-979.0,733.0,1123.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-125,segmented,CQ500-51,"(32, 512, 512)","(32, 512, 512)",0.625,0.6250002384185791,5.164515972137451,-3024.0,1771.0,-3024.0,-3024.0,-997.0,117.0,1065.0,True,False,False,nibabel_fallback,sitk,keep_original,ok,
CQ500-CT-13,segmented,CQ500-51,"(233, 512, 512)","(233, 512, 512)",0.4648439884185791,0.4648439884185791,0.625,-3024.0,2268.0,-3024.0,-3024.0,-964.0,481.0,1610.570000000007,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-137,segmented,CQ500-51,"(244, 512, 512)","(244, 512, 512)",0.4414060115814209,0.4414060115814209,0.625,-3024.0,3071.0,-3024.0,-3024.0,-965.0,295.0,1368.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-139,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.47460898756980896,0.47460898756980896,0.6250039339065552,-3024.0,1975.0,-3024.0,-3024.0,-987.0,169.0,1325.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-15,segmented,CQ500-51,"(220, 512, 512)","(220, 512, 512)",0.48242199420928955,0.48242199420928955,0.6250045895576477,-3024.0,3071.0,-3024.0,-3024.0,-921.0,268.0,1261.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-159,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.5253909826278687,0.5253909230232239,0.6366862654685974,-3024.0,3071.0,-3024.0,-3024.0,-990.0,468.0,1594.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-173,segmented,CQ500-51,"(32, 512, 512)","(32, 512, 512)",0.5019530057907104,0.5019531846046448,5.164515972137451,-3024.0,1869.0,-3024.0,-3024.0,-976.0,360.0,1068.0,True,False,False,nibabel_fallback,sitk,keep_original,ok,
CQ500-CT-181,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.4882810115814209,0.48828116059303284,0.6651254892349243,-3024.0,3071.0,-3024.0,-3024.0,-989.0,286.0,1562.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-182,segmented,CQ500-51,"(243, 512, 512)","(243, 512, 512)",0.49023398756980896,0.49023398756980896,0.625,-3024.0,2111.0,-3024.0,-3024.0,-979.0,489.0,1578.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-183,segmented,CQ500-51,"(352, 512, 512)","(352, 512, 512)",0.4882810115814209,0.4882810115814209,0.6250028610229492,-3024.0,3071.0,-3024.0,-3024.0,-993.0,322.0,1414.570000000007,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-187,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.46875,0.46875,0.6250039339065552,-3024.0,1975.0,-3024.0,-3024.0,-968.0,584.8499999999767,1314.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-19,segmented,CQ500-51,"(224, 512, 512)","(224, 512, 512)",0.4609380066394806,0.46093806624412537,0.6290627717971802,-3024.0,3071.0,-3024.0,-3024.0,-963.0,437.0,1215.0,True,False,False,nibabel_fallback,sitk,resample_to_5mm,ok,
CQ500-CT-196,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.4882810115814209,0.48828089237213135,0.6296901702880859,-3024.0,3071.0,-3024.0,-3024.0,-983.0,459.0,1559.570000000007,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-202,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.44726601243019104,0.44726622104644775,0.6259333491325378,-3024.0,2164.0,-3024.0,-3024.0,-980.0,351.0,1345.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-207,segmented,CQ500-51,"(224, 512, 512)","(224, 512, 512)",0.4882810115814209,0.4882810413837433,0.6553453207015991,-3024.0,2175.0,-3024.0,-3024.0,-986.0,299.0,1373.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-208,segmented,CQ500-51,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882809519767761,5.049225807189941,-3024.0,1870.0,-3024.0,-3024.0,-982.0,714.0,1237.0,True,False,False,nibabel_fallback,nibabel_fallback,keep_original,ok,
CQ500-CT-210,segmented,CQ500-51,"(325, 512, 512)","(325, 512, 512)",0.6152340173721313,0.6152340173721313,0.5,-1024.0,1897.0,-1007.0,-1002.0,-996.0,60.0,1332.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-22,segmented,CQ500-51,"(240, 512, 512)","(240, 512, 512)",0.4453119933605194,0.44531193375587463,0.6365690231323242,-3024.0,3071.0,-3024.0,-3024.0,-985.0,514.0,1258.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-225,segmented,CQ500-51,"(240, 512, 512)","(240, 512, 512)",0.4882810115814209,0.4882810115814209,0.6250041723251343,-3024.0,3071.0,-3024.0,-3024.0,-997.0,297.0,1224.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-226,segmented,CQ500-51,"(224, 512, 512)","(224, 512, 512)",0.4882810115814209,0.4882812201976776,0.6389641165733337,-3024.0,2200.0,-3024.0,-3024.0,-985.0,216.0,1495.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-227,segmented,CQ500-51,"(288, 512, 512)","(288, 512, 512)",0.5214840173721313,0.5214840173721313,0.625003457069397,-3024.0,2483.0,-3024.0,-3024.0,-988.0,366.0,1349.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-236,segmented,CQ500-51,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810413837433,5.12148380279541,-3024.0,2434.0,-3024.0,-3024.0,-976.0,454.0,1394.570000000007,True,False,False,nibabel_fallback,nibabel_fallback,keep_original,ok,
CQ500-CT-237,segmented,CQ500-51,"(240, 512, 512)","(240, 512, 512)",0.4882810115814209,0.4882810115814209,0.6250041723251343,-3024.0,3071.0,-3024.0,-3024.0,-997.0,298.0,1429.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-243,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.48242199420928955,0.4824219048023224,0.6278195977210999,-3024.0,2181.0,-3024.0,-3024.0,-992.0,549.0,1520.570000000007,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-247,segmented,CQ500-51,"(51, 512, 512)","(51, 512, 512)",0.4882810115814209,0.4882810115814209,3.0,-1024.0,1935.0,-1008.0,-1003.0,-937.0,379.0,1194.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-249,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.5078120231628418,0.5078119039535522,0.6296901702880859,-3024.0,2716.0,-3024.0,-3024.0,-994.0,224.0,1459.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-250,segmented,CQ500-51,"(240, 512, 512)","(240, 512, 512)",0.4882810115814209,0.48828116059303284,0.6378117203712463,-3024.0,3071.0,-3024.0,-3024.0,-994.0,351.8499999999767,1301.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-256,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.4882810115814209,0.4882809519767761,0.6265293955802917,-3024.0,2139.0,-3024.0,-3024.0,-990.0,306.0,1278.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-35,segmented,CQ500-51,"(288, 512, 512)","(288, 512, 512)",0.49023398756980896,0.49023398756980896,0.625003457069397,-3024.0,3004.0,-3024.0,-3024.0,-987.0,285.0,1352.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-4,segmented,CQ500-51,"(288, 512, 512)","(288, 512, 512)",0.5625,0.5625000596046448,0.6319372653961182,-3024.0,1998.0,-3024.0,-3024.0,-995.0,226.0,1143.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-40,segmented,CQ500-51,"(288, 512, 512)","(288, 512, 512)",0.5410159826278687,0.5410159230232239,0.636686384677887,-3024.0,3071.0,-3024.0,-3024.0,-995.0,155.0,1497.570000000007,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-479,segmented,CQ500-51,"(261, 512, 512)","(261, 512, 512)",0.4453119933605194,0.4453119933605194,0.625,-3024.0,2494.0,-3024.0,-3024.0,-962.0,318.0,1444.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-480,segmented,CQ500-51,"(233, 512, 512)","(233, 512, 512)",0.4882810115814209,0.4882810115814209,0.625,-3024.0,2268.0,-3024.0,-3024.0,-983.0,331.0,1494.570000000007,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-485,segmented,CQ500-51,"(240, 512, 512)","(240, 512, 512)",0.4414060115814209,0.4414060115814209,0.625,-3024.0,2715.0,-3024.0,-3024.0,-979.0,401.0,1312.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-488,segmented,CQ500-51,"(224, 512, 512)","(224, 512, 512)",0.4882810115814209,0.4882808029651642,0.6694663763046265,-3024.0,3071.0,-3024.0,-3024.0,-983.0,433.0,1506.0,True,False,False,nibabel_fallback,sitk,resample_to_5mm,ok,
CQ500-CT-489,segmented,CQ500-51,"(288, 512, 512)","(288, 512, 512)",0.4882810115814209,0.48828116059303284,0.6455609798431396,-3024.0,2471.0,-3024.0,-3024.0,-987.0,339.0,1624.0,True,False,False,nibabel_fallback,sitk,resample_to_5mm,ok,
CQ500-CT-52,segmented,CQ500-51,"(237, 512, 512)","(237, 512, 512)",0.45117199420928955,0.45117199420928955,0.625,-3024.0,2139.0,-3024.0,-3024.0,-958.0,459.0,1505.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-55,segmented,CQ500-51,"(288, 512, 512)","(288, 512, 512)",0.4882810115814209,0.4882810711860657,0.6290348172187805,-3024.0,2589.0,-3024.0,-3024.0,-977.0,306.0,1517.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-57,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.4882810115814209,0.4882810413837433,0.6304039359092712,-3024.0,3071.0,-3024.0,-3024.0,-962.0,288.0,1318.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-60,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.4882810115814209,0.4882810413837433,0.6304039359092712,-3024.0,3071.0,-3024.0,-3024.0,-974.0,303.0,1394.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-61,segmented,CQ500-51,"(58, 512, 512)","(58, 512, 512)",0.6074219942092896,0.6074221134185791,3.0,-1024.0,2524.0,-1008.0,-1003.0,-996.0,86.0,1392.0,True,False,False,nibabel_fallback,sitk,resample_to_5mm,ok,
CQ500-CT-64,segmented,CQ500-51,"(48, 512, 512)","(48, 512, 512)",0.5527340173721313,0.5527340173721313,3.0,-1024.0,1993.0,-1006.0,-1002.0,-949.0,153.0,832.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
CQ500-CT-65,segmented,CQ500-51,"(32, 512, 512)","(32, 512, 512)",0.5351560115814209,0.5351561903953552,5.102483749389648,-3024.0,1922.0,-3024.0,-3024.0,-990.0,294.0,939.0,True,False,False,nibabel_fallback,sitk,keep_original,ok,
CQ500-CT-75,segmented,CQ500-51,"(53, 512, 512)","(53, 512, 512)",0.4882810115814209,0.4882810413837433,3.0,-1024.0,1919.0,-1009.0,-1003.0,-937.0,332.0,1213.0,True,False,False,nibabel_fallback,sitk,resample_to_5mm,ok,
CQ500-CT-80,segmented,CQ500-51,"(256, 512, 512)","(256, 512, 512)",0.5136719942092896,0.5136718153953552,0.6694666743278503,-3024.0,3071.0,-3024.0,-3024.0,-994.0,118.0,1074.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-90,segmented,CQ500-51,"(288, 512, 512)","(288, 512, 512)",0.5019530057907104,0.5019530057907104,0.6427525877952576,-3024.0,2065.0,-3024.0,-3024.0,-989.0,222.0,1195.0,True,False,False,nibabel_fallback,nibabel_fallback,resample_to_5mm,ok,
CQ500-CT-95,segmented,CQ500-51,"(233, 512, 512)","(233, 512, 512)",0.45117199420928955,0.45117199420928955,0.625,-3024.0,2134.0,-3024.0,-3024.0,-960.0,670.0,1511.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
ct-049,segmented,CT-ICH,"(39, 512, 512)","(39, 512, 512)",0.412109375,0.412109375,5.0,-1021.0,2636.0,-1000.0,-998.0,-948.0,492.8499999999767,1204.0,True,False,False,sitk,sitk,keep_original,ok,
ct-050,segmented,CT-ICH,"(32, 512, 512)","(32, 512, 512)",0.3515625,0.3515625,5.0,-1016.0,1899.0,-1000.0,-999.0,-970.0,174.0,508.0,True,False,False,sitk,sitk,keep_original,ok,
ct-051,segmented,CT-ICH,"(46, 512, 512)","(46, 512, 512)",0.412109375,0.412109375,5.0,-1011.0,3046.0,-999.0,-998.0,-973.0,262.0,938.0,True,False,False,sitk,sitk,keep_original,ok,
ct-052,segmented,CT-ICH,"(35, 512, 512)","(35, 512, 512)",0.390625,0.390625,5.0,-1015.0,3070.0,-999.0,-998.0,-966.0,320.0,836.0,True,False,False,sitk,sitk,keep_original,ok,
ct-053,segmented,CT-ICH,"(35, 512, 512)","(35, 512, 512)",0.47265625,0.47265625,5.0,-1018.0,2620.0,-1003.0,-1001.0,-961.0,427.0,1248.0,True,False,False,sitk,sitk,keep_original,ok,
ct-054,segmented,CT-ICH,"(33, 512, 512)","(33, 512, 512)",0.439453125,0.439453125,5.0,-1024.0,2052.0,-1000.0,-999.0,-946.0,789.0,1265.0,True,False,True,sitk,sitk,keep_original,ok,
ct-055,segmented,CT-ICH,"(56, 512, 512)","(56, 512, 512)",0.423828125,0.423828125,5.0,-1024.0,2529.0,-1000.0,-998.0,-971.0,217.0,1006.0,True,False,True,sitk,sitk,keep_original,ok,
ct-056,segmented,CT-ICH,"(40, 512, 512)","(40, 512, 512)",0.458984375,0.458984375,5.0,-1012.0,2401.0,-999.0,-998.0,-968.0,311.0,921.0,True,False,True,sitk,sitk,keep_original,ok,
ct-057,segmented,CT-ICH,"(43, 512, 512)","(43, 512, 512)",0.44140625,0.44140625,5.0,-1023.0,2594.0,-1000.0,-998.0,-977.0,481.0,1066.0,True,False,True,sitk,sitk,keep_original,ok,
ct-058,segmented,CT-ICH,"(38, 512, 512)","(38, 512, 512)",0.42578125,0.42578125,5.0,-1020.0,2631.0,-1000.0,-998.0,-937.0,432.0,1126.0,True,False,False,sitk,sitk,keep_original,ok,
ct-066,segmented,CT-ICH,"(34, 512, 512)","(34, 512, 512)",0.41015625,0.41015625,5.0,-1022.0,2315.0,-1001.0,-999.0,-968.0,149.0,678.0,True,False,False,sitk,sitk,keep_original,ok,
ct-067,segmented,CT-ICH,"(31, 512, 512)","(31, 512, 512)",0.443359375,0.443359375,5.0,-1024.0,2374.0,-1002.0,-999.0,-970.0,216.0,708.0,True,False,False,sitk,sitk,keep_original,ok,
ct-068,segmented,CT-ICH,"(32, 512, 512)","(32, 512, 512)",0.390625,0.390625,5.0,-1015.0,1991.0,-1002.0,-1001.0,-961.0,261.0,832.0,True,False,False,sitk,sitk,keep_original,ok,
ct-069,segmented,CT-ICH,"(40, 512, 512)","(40, 512, 512)",0.390625,0.390625,5.0,-1020.0,2796.0,-1002.0,-1001.0,-754.0,757.8499999999767,1402.0,True,False,False,sitk,sitk,keep_original,ok,
ct-070,segmented,CT-ICH,"(39, 512, 512)","(39, 512, 512)",0.390625,0.390625,5.0,-1020.0,2840.0,-1002.0,-1001.0,-975.0,303.0,927.0,True,False,False,sitk,sitk,keep_original,ok,
ct-071,segmented,CT-ICH,"(34, 512, 512)","(34, 512, 512)",0.419921875,0.419921875,5.0,-1023.0,1985.0,-1002.0,-1001.0,-947.0,744.0,1308.0,True,False,False,sitk,sitk,keep_original,ok,
ct-072,segmented,CT-ICH,"(33, 512, 512)","(33, 512, 512)",0.421875,0.421875,5.0,-1018.0,1958.0,-1002.0,-1001.0,-881.0,755.0,1380.570000000007,True,False,False,sitk,sitk,keep_original,ok,
ct-073,segmented,CT-ICH,"(37, 512, 512)","(37, 512, 512)",0.431640625,0.431640625,5.0,-1016.0,3003.0,-1000.0,-998.0,-993.0,324.0,937.0,True,False,False,sitk,sitk,keep_original,ok,
ct-074,segmented,CT-ICH,"(39, 512, 512)","(39, 512, 512)",0.455078125,0.455078125,5.0,-1024.0,2922.0,-1000.0,-998.0,-974.0,271.0,1017.0,True,False,False,sitk,sitk,keep_original,ok,
ct-075,segmented,CT-ICH,"(36, 512, 512)","(36, 512, 512)",0.390625,0.390625,5.0,-1024.0,2166.0,-1003.0,-999.0,-952.0,339.0,839.0,True,False,False,sitk,sitk,keep_original,ok,
ct-076,segmented,CT-ICH,"(51, 512, 512)","(51, 512, 512)",0.41796875,0.41796875,5.0,-1019.0,3071.0,-999.0,-998.0,-905.0,460.0,1284.0,True,False,False,sitk,sitk,keep_original,ok,
ct-077,segmented,CT-ICH,"(35, 512, 512)","(35, 512, 512)",0.419921875,0.419921875,5.0,-1021.0,2954.0,-999.0,-998.0,-965.0,545.0,1272.0,True,False,False,sitk,sitk,keep_original,ok,
ct-078,segmented,CT-ICH,"(36, 512, 512)","(36, 512, 512)",0.412109375,0.412109375,5.0,-1017.0,2303.0,-999.0,-998.0,-923.0,625.0,1193.0,True,False,False,sitk,sitk,keep_original,ok,
ct-079,segmented,CT-ICH,"(40, 512, 512)","(40, 512, 512)",0.390625,0.390625,5.0,-1019.0,2086.0,-1001.0,-1000.0,-972.0,187.0,609.0,True,False,False,sitk,sitk,keep_original,ok,
ct-080,segmented,CT-ICH,"(33, 512, 512)","(33, 512, 512)",0.4609375,0.4609375,5.0,-1016.0,1912.0,-1000.0,-999.0,-948.0,517.0,1121.0,True,False,False,sitk,sitk,keep_original,ok,
ct-081,segmented,CT-ICH,"(56, 512, 512)","(56, 512, 512)",0.451171875,0.451171875,5.0,-1024.0,2674.0,-1000.0,-999.0,-991.0,158.0,825.0,True,False,False,sitk,sitk,keep_original,ok,
ct-082,segmented,CT-ICH,"(34, 512, 512)","(34, 512, 512)",0.41015625,0.41015625,5.0,-1024.0,2705.0,-1002.0,-1000.0,-902.0,549.0,1307.0,True,False,False,sitk,sitk,keep_original,ok,
ct-083,segmented,CT-ICH,"(37, 512, 512)","(37, 512, 512)",0.447265625,0.447265625,5.0,-1021.0,2278.0,-1000.0,-998.0,-969.0,334.0,1075.0,True,False,False,sitk,sitk,keep_original,ok,
ct-084,segmented,CT-ICH,"(52, 512, 512)","(52, 512, 512)",0.447265625,0.447265625,5.0,-1024.0,2640.0,-1003.0,-1001.0,-908.0,406.8499999999767,1064.570000000007,True,False,False,sitk,sitk,keep_original,ok,
ct-085,segmented,CT-ICH,"(34, 512, 512)","(34, 512, 512)",0.314453125,0.314453125,5.0,-1024.0,1695.0,-1000.0,-999.0,-971.0,65.0,397.0,True,False,False,sitk,sitk,keep_original,ok,
ct-086,segmented,CT-ICH,"(37, 512, 512)","(37, 512, 512)",0.4296875,0.4296875,5.0,-1024.0,2764.0,-1000.0,-999.0,-978.0,130.0,690.570000000007,True,False,False,sitk,sitk,keep_original,ok,
ct-087,segmented,CT-ICH,"(32, 512, 512)","(32, 512, 512)",0.390625,0.390625,5.0,-1024.0,2649.0,-1000.0,-998.0,-971.0,203.0,653.0,True,False,False,sitk,sitk,keep_original,ok,
ct-088,segmented,CT-ICH,"(34, 512, 512)","(34, 512, 512)",0.478515625,0.478515625,5.0,-1024.0,2875.0,-1002.0,-1001.0,-968.0,448.0,1067.0,True,False,False,sitk,sitk,keep_original,ok,
ct-089,segmented,CT-ICH,"(42, 512, 512)","(42, 512, 512)",0.447265625,0.447265625,5.0,-1021.0,3036.0,-1001.0,-999.0,-957.0,266.0,965.0,True,False,False,sitk,sitk,keep_original,ok,
ct-090,segmented,CT-ICH,"(33, 512, 512)","(33, 512, 512)",0.390625,0.390625,5.0,-1016.0,2977.0,-1000.0,-999.0,-982.0,286.0,863.0,True,False,False,sitk,sitk,keep_original,ok,
ct-091,segmented,CT-ICH,"(37, 512, 512)","(37, 512, 512)",0.46875,0.46875,5.0,-1024.0,3071.0,-1001.0,-999.0,-991.0,280.0,1163.0,True,False,False,sitk,sitk,keep_original,ok,
ct-092,segmented,CT-ICH,"(37, 512, 512)","(37, 512, 512)",0.447265625,0.447265625,5.0,-1021.0,2489.0,-1003.0,-1001.0,-985.0,285.8499999999767,910.0,True,False,False,sitk,sitk,keep_original,ok,
ct-093,segmented,CT-ICH,"(38, 512, 512)","(38, 512, 512)",0.41015625,0.41015625,5.0,-1024.0,2767.0,-1002.0,-1001.0,-926.0,646.0,1155.0,True,False,False,sitk,sitk,keep_original,ok,
ct-094,segmented,CT-ICH,"(47, 512, 512)","(47, 512, 512)",0.443359375,0.443359375,5.0,-1024.0,3071.0,-1003.0,-999.0,-966.0,246.0,940.0,True,False,False,sitk,sitk,keep_original,ok,
ct-095,segmented,CT-ICH,"(37, 512, 512)","(37, 512, 512)",0.390625,0.390625,5.0,-1024.0,3071.0,-1002.0,-1001.0,-974.0,334.0,989.0,True,False,True,sitk,sitk,keep_original,ok,
ct-096,segmented,CT-ICH,"(37, 512, 512)","(37, 512, 512)",0.408203125,0.408203125,5.0,-1024.0,1934.0,-999.0,-998.0,-916.0,609.0,1316.0,True,False,True,sitk,sitk,keep_original,ok,
ct-097,segmented,CT-ICH,"(33, 512, 512)","(33, 512, 512)",0.43359375,0.43359375,5.0,-1021.0,2775.0,-1002.0,-1001.0,-952.0,390.0,1109.0,True,False,False,sitk,sitk,keep_original,ok,
ct-098,segmented,CT-ICH,"(48, 512, 512)","(48, 512, 512)",0.41796875,0.41796875,5.0,-1017.0,2388.0,-1002.0,-1001.0,-885.0,485.0,1156.0,True,False,True,sitk,sitk,keep_original,ok,
ct-099,segmented,CT-ICH,"(33, 512, 512)","(33, 512, 512)",0.4609375,0.4609375,5.0,-1024.0,2754.0,-1001.0,-998.0,-974.0,325.0,930.0,True,False,True,sitk,sitk,keep_original,ok,
ct-100,segmented,CT-ICH,"(34, 512, 512)","(34, 512, 512)",0.423828125,0.423828125,5.0,-1017.0,2651.0,-999.0,-998.0,-915.0,695.0,1317.0,True,False,True,sitk,sitk,keep_original,ok,
ct-101,segmented,CT-ICH,"(35, 512, 512)","(35, 512, 512)",0.390625,0.390625,5.0,-1024.0,3033.0,-999.0,-998.0,-806.0,854.0,1318.0,True,False,True,sitk,sitk,keep_original,ok,
