branch,case_id,ct_path,mask_path,ct_exists,mask_exists,paired
Segmented Scans,ct-074,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-074.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-074.nii.gz,True,True,True
Segmented Scans,ct-075,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-075.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-075.nii.gz,True,True,True
Segmented Scans,ct-076,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-076.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-076.nii.gz,True,True,True
Segmented Scans,ct-077,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-077.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-077.nii.gz,True,True,True
Segmented Scans,ct-078,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-078.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-078.nii.gz,True,True,True
Segmented Scans,ct-079,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-079.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-079.nii.gz,True,True,True
Segmented Scans,ct-080,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-080.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-080.nii.gz,True,True,True
Segmented Scans,ct-081,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-081.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-081.nii.gz,True,True,True
Segmented Scans,ct-082,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-082.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-082.nii.gz,True,True,True
Segmented Scans,ct-083,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-083.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-083.nii.gz,True,True,True
Segmented Scans,ct-084,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-084.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-084.nii.gz,True,True,True
Segmented Scans,ct-085,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-085.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-085.nii.gz,True,True,True
Segmented Scans,ct-086,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-086.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-086.nii.gz,True,True,True
Segmented Scans,ct-087,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-087.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-087.nii.gz,True,True,True
Segmented Scans,ct-088,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-088.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-088.nii.gz,True,True,True
Segmented Scans,ct-089,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-089.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-089.nii.gz,True,True,True
Segmented Scans,ct-090,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-090.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-090.nii.gz,True,True,True
Segmented Scans,ct-091,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-091.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-091.nii.gz,True,True,True
Segmented Scans,ct-092,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-092.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-092.nii.gz,True,True,True
Segmented Scans,ct-093,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-093.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-093.nii.gz,True,True,True
Segmented Scans,ct-094,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-094.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-094.nii.gz,True,True,True
Segmented Scans,ct-095,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-095.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-095.nii.gz,True,True,True
Segmented Scans,ct-096,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-096.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-096.nii.gz,True,True,True
Segmented Scans,ct-097,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-097.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-097.nii.gz,True,True,True
Segmented Scans,ct-098,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-098.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-098.nii.gz,True,True,True
Segmented Scans,ct-099,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-099.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-099.nii.gz,True,True,True
Segmented Scans,ct-100,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-100.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-100.nii.gz,True,True,True
Segmented Scans,ct-101,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-101.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-101.nii.gz,True,True,True
Segmented Scans,ct-102,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-102.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-102.nii.gz,True,True,True
Segmented Scans,ct-103,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-103.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-103.nii.gz,True,True,True
Segmented Scans,ct-104,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-104.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-104.nii.gz,True,True,True
Segmented Scans,ct-105,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-105.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-105.nii.gz,True,True,True
Segmented Scans,ct-106,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-106.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-106.nii.gz,True,True,True
Segmented Scans,ct-107,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-107.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-107.nii.gz,True,True,True
Segmented Scans,ct-108,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-108.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-108.nii.gz,True,True,True
Segmented Scans,ct-109,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-109.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-109.nii.gz,True,True,True
Segmented Scans,ct-110,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-110.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-110.nii.gz,True,True,True
Segmented Scans,ct-111,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-111.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-111.nii.gz,True,True,True
Segmented Scans,ct-112,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-112.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-112.nii.gz,True,True,True
Segmented Scans,ct-113,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-113.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-113.nii.gz,True,True,True
Segmented Scans,ct-114,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-114.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-114.nii.gz,True,True,True
Segmented Scans,ct-115,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-115.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-115.nii.gz,True,True,True
Segmented Scans,ct-116,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-116.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-116.nii.gz,True,True,True
Segmented Scans,ct-117,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-117.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-117.nii.gz,True,True,True
Segmented Scans,ct-118,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-118.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-118.nii.gz,True,True,True
Segmented Scans,ct-119,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-119.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-119.nii.gz,True,True,True
Segmented Scans,ct-120,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-120.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-120.nii.gz,True,True,True
Segmented Scans,ct-121,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-121.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-121.nii.gz,True,True,True
Segmented Scans,ct-122,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-122.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-122.nii.gz,True,True,True
Segmented Scans,ct-123,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-123.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-123.nii.gz,True,True,True
Segmented Scans,ct-124,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-124.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-124.nii.gz,True,True,True
Segmented Scans,ct-125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-125.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-125.nii.gz,True,True,True
Segmented Scans,ct-126,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-126.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-126.nii.gz,True,True,True
Segmented Scans,ct-127,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-127.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-127.nii.gz,True,True,True
Segmented Scans,ct-128,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-128.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-128.nii.gz,True,True,True
Segmented Scans,ct-129,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-129.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-129.nii.gz,True,True,True
Segmented Scans,ct-130,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ct-130.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ct-130.nii.gz,True,True,True
Segmented Scans,d0ff1d6ce6,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/d0ff1d6ce6.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/d0ff1d6ce6.nii.gz,True,True,True
Segmented Scans,d11ef8c224,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/d11ef8c224.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/d11ef8c224.nii.gz,True,True,True
Segmented Scans,d42e1c78a1,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/d42e1c78a1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/d42e1c78a1.nii.gz,True,True,True
Segmented Scans,d47b77d7ab,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/d47b77d7ab.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/d47b77d7ab.nii.gz,True,True,True
Segmented Scans,d5255356a3,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/d5255356a3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/d5255356a3.nii.gz,True,True,True
Segmented Scans,d580615f5f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/d580615f5f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/d580615f5f.nii.gz,True,True,True
Segmented Scans,d5a08cdc39,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/d5a08cdc39.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/d5a08cdc39.nii.gz,True,True,True
Segmented Scans,d8835e8ec3,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/d8835e8ec3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/d8835e8ec3.nii.gz,True,True,True
Segmented Scans,d93a29f33e,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/d93a29f33e.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/d93a29f33e.nii.gz,True,True,True
Segmented Scans,dc61341c3c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/dc61341c3c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/dc61341c3c.nii.gz,True,True,True
Segmented Scans,dcbd3197b4,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/dcbd3197b4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/dcbd3197b4.nii.gz,True,True,True
Segmented Scans,dd5044a8ac,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/dd5044a8ac.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/dd5044a8ac.nii.gz,True,True,True
Segmented Scans,ddfae03f30,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ddfae03f30.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/ddfae03f30.nii.gz,True,True,True
Segmented Scans,de668efc13,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/de668efc13.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/de668efc13.nii.gz,True,True,True
Segmented Scans,df4e4ae0e6,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/df4e4ae0e6.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/df4e4ae0e6.nii.gz,True,True,True
Segmented Scans,dfa992b2c9,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/dfa992b2c9.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/dfa992b2c9.nii.gz,True,True,True
Segmented Scans,dfaf046d38,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/dfaf046d38.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/dfaf046d38.nii.gz,True,True,True
Segmented Scans,dfd5e4e007,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/dfd5e4e007.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/dfd5e4e007.nii.gz,True,True,True
Segmented Scans,e0c222c7dd,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/e0c222c7dd.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/e0c222c7dd.nii.gz,True,True,True
Segmented Scans,e0f7f0d989,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/e0f7f0d989.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/e0f7f0d989.nii.gz,True,True,True
Segmented Scans,e305315785,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/e305315785.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/e305315785.nii.gz,True,True,True
Segmented Scans,e4e0813183,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/e4e0813183.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/e4e0813183.nii.gz,True,True,True
Segmented Scans,e4f6609ce1,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/e4f6609ce1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/e4f6609ce1.nii.gz,True,True,True
Segmented Scans,e62ef56058,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/e62ef56058.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/e62ef56058.nii.gz,True,True,True
Segmented Scans,e634283451,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/e634283451.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/e634283451.nii.gz,True,True,True
Segmented Scans,e67d30d179,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/e67d30d179.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/e67d30d179.nii.gz,True,True,True
Segmented Scans,e78689a0f3,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/e78689a0f3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/e78689a0f3.nii.gz,True,True,True
Segmented Scans,e7ee57d239,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/e7ee57d239.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/e7ee57d239.nii.gz,True,True,True
Segmented Scans,e8fe9ef6f2,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/e8fe9ef6f2.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/e8fe9ef6f2.nii.gz,True,True,True
