branch,case_id,status,ct_backend,mask_backend,ct_shape,mask_shape,ct_dtype,mask_dtype,ct_out,mask_out,error
Segmented Scans,dfaf046d38,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/dfaf046d38.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/dfaf046d38.npy,
Segmented Scans,dfd5e4e007,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/dfd5e4e007.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/dfd5e4e007.npy,
Segmented Scans,e0c222c7dd,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e0c222c7dd.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e0c222c7dd.npy,
Segmented Scans,e0f7f0d989,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e0f7f0d989.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e0f7f0d989.npy,
Segmented Scans,e305315785,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e305315785.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e305315785.npy,
Segmented Scans,e4e0813183,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e4e0813183.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e4e0813183.npy,
Segmented Scans,e4f6609ce1,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e4f6609ce1.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e4f6609ce1.npy,
Segmented Scans,e62ef56058,ok,sitk,sitk,"(37, 3, 512, 512)","(37, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e62ef56058.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e62ef56058.npy,
Segmented Scans,e634283451,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e634283451.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e634283451.npy,
Segmented Scans,e67d30d179,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e67d30d179.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e67d30d179.npy,
Segmented Scans,e78689a0f3,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e78689a0f3.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e78689a0f3.npy,
Segmented Scans,e7ee57d239,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e7ee57d239.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e7ee57d239.npy,
Segmented Scans,e8fe9ef6f2,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e8fe9ef6f2.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e8fe9ef6f2.npy,
Segmented Scans,e957da868d,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e957da868d.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e957da868d.npy,
Segmented Scans,e9d4bdd5cb,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/e9d4bdd5cb.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/e9d4bdd5cb.npy,
Segmented Scans,eb6ac657a6,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/eb6ac657a6.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/eb6ac657a6.npy,
Segmented Scans,ed1628c2a5,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/ed1628c2a5.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/ed1628c2a5.npy,
Segmented Scans,ee4d47bbbd,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/ee4d47bbbd.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/ee4d47bbbd.npy,
Segmented Scans,eeac1dfa77,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/eeac1dfa77.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/eeac1dfa77.npy,
Segmented Scans,eeddc20f03,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/eeddc20f03.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/eeddc20f03.npy,
Segmented Scans,f1994421cc,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/f1994421cc.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/f1994421cc.npy,
Segmented Scans,f1ac06a042,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/f1ac06a042.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/f1ac06a042.npy,
Segmented Scans,f2851197f8,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/f2851197f8.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/f2851197f8.npy,
Segmented Scans,f2a6636a59,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/f2a6636a59.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/f2a6636a59.npy,
Segmented Scans,f3366c7295,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/f3366c7295.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/f3366c7295.npy,
Segmented Scans,f392baaac2,ok,sitk,sitk,"(29, 3, 512, 512)","(29, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/f392baaac2.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/f392baaac2.npy,
Segmented Scans,f3fb7e5b57,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/f3fb7e5b57.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/f3fb7e5b57.npy,
Segmented Scans,f4b654ed35,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/f4b654ed35.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/f4b654ed35.npy,
Segmented Scans,f538440e3c,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/f538440e3c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/f538440e3c.npy,
Segmented Scans,fb285c7341,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/fb285c7341.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/fb285c7341.npy,
Segmented Scans,fba0776067,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/fba0776067.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/fba0776067.npy,
Segmented Scans,fbdb477ca1,ok,sitk,sitk,"(41, 3, 512, 512)","(41, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/fbdb477ca1.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/fbdb477ca1.npy,
Segmented Scans,fcb4495bb5,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/fcb4495bb5.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/fcb4495bb5.npy,
Segmented Scans,fd355e15fb,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/fd355e15fb.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/fd355e15fb.npy,
Segmented Scans,fe7dab2602,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/fe7dab2602.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/fe7dab2602.npy,
Segmented Scans,ff81fa79d6,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/ff81fa79d6.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/ff81fa79d6.npy,
Normal Scans,0004c4e54c,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/0004c4e54c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/0004c4e54c.npy,
Normal Scans,000a935543,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/000a935543.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/000a935543.npy,
Normal Scans,000f6fd7db,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/000f6fd7db.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/000f6fd7db.npy,
Normal Scans,004a886d8d,ok,sitk,sitk,"(29, 3, 512, 512)","(29, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/004a886d8d.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/004a886d8d.npy,
Normal Scans,004d738431,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/004d738431.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/004d738431.npy,
Normal Scans,004ff2a4c8,ok,sitk,sitk,"(38, 3, 512, 512)","(38, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/004ff2a4c8.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/004ff2a4c8.npy,
Normal Scans,008d5bbf7b,ok,sitk,sitk,"(38, 3, 512, 512)","(38, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/008d5bbf7b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/008d5bbf7b.npy,
Normal Scans,009a66a555,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/009a66a555.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/009a66a555.npy,
Normal Scans,009e4a17fa,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/009e4a17fa.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/009e4a17fa.npy,
Normal Scans,00aa61e004,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/00aa61e004.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/00aa61e004.npy,
Normal Scans,00ac63b117,ok,sitk,sitk,"(37, 3, 512, 512)","(37, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/00ac63b117.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/00ac63b117.npy,
Normal Scans,00b1e01ec6,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/00b1e01ec6.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/00b1e01ec6.npy,
Normal Scans,00b485fdf0,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/00b485fdf0.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/00b485fdf0.npy,
Normal Scans,00c6ddbb96,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/00c6ddbb96.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/00c6ddbb96.npy,
Normal Scans,00ceec7d79,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/00ceec7d79.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/00ceec7d79.npy,
Normal Scans,00d1face22,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/00d1face22.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/00d1face22.npy,
Normal Scans,010ef4ce03,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/010ef4ce03.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/010ef4ce03.npy,
Normal Scans,011a38f377,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/011a38f377.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/011a38f377.npy,
Normal Scans,011e0389de,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/011e0389de.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/011e0389de.npy,
Normal Scans,012ad451f8,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/012ad451f8.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/012ad451f8.npy,
Normal Scans,012c911183,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/012c911183.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/012c911183.npy,
Normal Scans,012f924b9b,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/012f924b9b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/012f924b9b.npy,
Normal Scans,015b70186d,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/015b70186d.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/015b70186d.npy,
Normal Scans,015d1f63c4,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/015d1f63c4.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/015d1f63c4.npy,
Normal Scans,017ad7ed20,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/017ad7ed20.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/017ad7ed20.npy,
Normal Scans,017e5bb41e,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/017e5bb41e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/017e5bb41e.npy,
Normal Scans,018e61f2ae,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/018e61f2ae.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/018e61f2ae.npy,
Normal Scans,01ac01af23,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/01ac01af23.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/01ac01af23.npy,
Normal Scans,01b8469252,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/01b8469252.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/01b8469252.npy,
Normal Scans,01bddfd70f,ok,sitk,sitk,"(39, 3, 512, 512)","(39, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/01bddfd70f.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/01bddfd70f.npy,
Normal Scans,01c1788df8,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/01c1788df8.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/01c1788df8.npy,
Normal Scans,01ca310c19,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/01ca310c19.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/01ca310c19.npy,
Normal Scans,01ce997fa7,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/01ce997fa7.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/01ce997fa7.npy,
Normal Scans,01cf9a5127,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/01cf9a5127.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/01cf9a5127.npy,
Normal Scans,01e9a7dc1b,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/01e9a7dc1b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/01e9a7dc1b.npy,
Normal Scans,021c6184c6,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/021c6184c6.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/021c6184c6.npy,
Normal Scans,021da20807,ok,sitk,sitk,"(37, 3, 512, 512)","(37, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/021da20807.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/021da20807.npy,
Normal Scans,024b71a40e,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/024b71a40e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/024b71a40e.npy,
Normal Scans,027abcbc7b,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/027abcbc7b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/027abcbc7b.npy,
Normal Scans,027e12b63c,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/027e12b63c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/027e12b63c.npy,
Normal Scans,02b0b95e07,ok,sitk,sitk,"(29, 3, 512, 512)","(29, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/02b0b95e07.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/02b0b95e07.npy,
Normal Scans,02b616db2f,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/02b616db2f.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/02b616db2f.npy,
Normal Scans,02cbb6b255,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/02cbb6b255.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/02cbb6b255.npy,
Normal Scans,02f53f2f4e,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/02f53f2f4e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/02f53f2f4e.npy,
Normal Scans,030d276061,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/030d276061.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/030d276061.npy,
Normal Scans,030da47456,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/030da47456.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/030da47456.npy,
