source_dataset,original_stem,final_case_id,ct_src,mask_src,ct_dst,mask_dst
HemSeg500,a43d6f7d3b,a43d6f7d3b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/a43d6f7d3b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/a43d6f7d3b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/a43d6f7d3b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/a43d6f7d3b.nii.gz
HemSeg500,a4614a9f72,a4614a9f72,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/a4614a9f72.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/a4614a9f72.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/a4614a9f72.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/a4614a9f72.nii.gz
HemSeg500,a64269c9e4,a64269c9e4,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/a64269c9e4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/a64269c9e4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/a64269c9e4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/a64269c9e4.nii.gz
HemSeg500,aa190d2465,aa190d2465,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/aa190d2465.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/aa190d2465.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/aa190d2465.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/aa190d2465.nii.gz
HemSeg500,aa86bb6386,aa86bb6386,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/aa86bb6386.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/aa86bb6386.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/aa86bb6386.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/aa86bb6386.nii.gz
HemSeg500,ab009c2cd3,ab009c2cd3,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/ab009c2cd3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/ab009c2cd3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/ab009c2cd3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/ab009c2cd3.nii.gz
HemSeg500,aca03293ea,aca03293ea,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/aca03293ea.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/aca03293ea.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/aca03293ea.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/aca03293ea.nii.gz
HemSeg500,acd2654182,acd2654182,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/acd2654182.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/acd2654182.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/acd2654182.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/acd2654182.nii.gz
HemSeg500,add7598f08,add7598f08,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/add7598f08.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/add7598f08.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/add7598f08.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/add7598f08.nii.gz
HemSeg500,ae6284de1b,ae6284de1b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/ae6284de1b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/ae6284de1b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/ae6284de1b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/ae6284de1b.nii.gz
HemSeg500,ae9c939e29,ae9c939e29,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/ae9c939e29.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/ae9c939e29.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/ae9c939e29.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/ae9c939e29.nii.gz
HemSeg500,aee6477d69,aee6477d69,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/aee6477d69.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/aee6477d69.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/aee6477d69.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/aee6477d69.nii.gz
HemSeg500,af5b751187,af5b751187,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/af5b751187.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/af5b751187.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/af5b751187.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/af5b751187.nii.gz
HemSeg500,af606c1d17,af606c1d17,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/af606c1d17.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/af606c1d17.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/af606c1d17.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/af606c1d17.nii.gz
HemSeg500,b042155545,b042155545,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/b042155545.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/b042155545.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/b042155545.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/b042155545.nii.gz
HemSeg500,b26725a6d4,b26725a6d4,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/b26725a6d4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/b26725a6d4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/b26725a6d4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/b26725a6d4.nii.gz
HemSeg500,b44f67f843,b44f67f843,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/b44f67f843.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/b44f67f843.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/b44f67f843.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/b44f67f843.nii.gz
HemSeg500,b6617f9e71,b6617f9e71,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/b6617f9e71.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/b6617f9e71.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/b6617f9e71.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/b6617f9e71.nii.gz
HemSeg500,ba000cea10,ba000cea10,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/ba000cea10.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/ba000cea10.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/ba000cea10.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/ba000cea10.nii.gz
HemSeg500,bc3882c42b,bc3882c42b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/bc3882c42b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/bc3882c42b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/bc3882c42b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/bc3882c42b.nii.gz
HemSeg500,bd509716e1,bd509716e1,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/bd509716e1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/bd509716e1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/bd509716e1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/bd509716e1.nii.gz
HemSeg500,bd51c3ba34,bd51c3ba34,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/bd51c3ba34.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/bd51c3ba34.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/bd51c3ba34.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/bd51c3ba34.nii.gz
HemSeg500,be95ae6c0b,be95ae6c0b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/be95ae6c0b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/be95ae6c0b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/be95ae6c0b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/be95ae6c0b.nii.gz
HemSeg500,bf7891541c,bf7891541c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/bf7891541c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/bf7891541c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/bf7891541c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/bf7891541c.nii.gz
HemSeg500,bfd5d11a56,bfd5d11a56,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/bfd5d11a56.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/bfd5d11a56.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/bfd5d11a56.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/bfd5d11a56.nii.gz
HemSeg500,bfdb6396fd,bfdb6396fd,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/bfdb6396fd.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/bfdb6396fd.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/bfdb6396fd.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/bfdb6396fd.nii.gz
HemSeg500,c1a8e5eafe,c1a8e5eafe,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/c1a8e5eafe.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/c1a8e5eafe.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/c1a8e5eafe.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/c1a8e5eafe.nii.gz
HemSeg500,c27ad9a4fc,c27ad9a4fc,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/c27ad9a4fc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/c27ad9a4fc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/c27ad9a4fc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/c27ad9a4fc.nii.gz
HemSeg500,c5bb5713ee,c5bb5713ee,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/c5bb5713ee.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/c5bb5713ee.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/c5bb5713ee.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/c5bb5713ee.nii.gz
HemSeg500,c6e90ae154,c6e90ae154,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/c6e90ae154.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/c6e90ae154.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/c6e90ae154.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/c6e90ae154.nii.gz
HemSeg500,c75ae4e374,c75ae4e374,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/c75ae4e374.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/c75ae4e374.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/c75ae4e374.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/c75ae4e374.nii.gz
HemSeg500,c76da57125,c76da57125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/c76da57125.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/c76da57125.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/c76da57125.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/c76da57125.nii.gz
HemSeg500,c87573d9ae,c87573d9ae,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/c87573d9ae.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/c87573d9ae.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/c87573d9ae.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/c87573d9ae.nii.gz
HemSeg500,c9279c1877,c9279c1877,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/c9279c1877.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/c9279c1877.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/c9279c1877.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/c9279c1877.nii.gz
HemSeg500,c98bb600aa,c98bb600aa,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/c98bb600aa.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/c98bb600aa.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/c98bb600aa.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/c98bb600aa.nii.gz
HemSeg500,c9a006f4cc,c9a006f4cc,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/c9a006f4cc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/c9a006f4cc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/c9a006f4cc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/c9a006f4cc.nii.gz
HemSeg500,c9f572b2ba,c9f572b2ba,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/c9f572b2ba.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/c9f572b2ba.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/c9f572b2ba.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/c9f572b2ba.nii.gz
HemSeg500,ca31f86318,ca31f86318,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/ca31f86318.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/ca31f86318.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/ca31f86318.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/ca31f86318.nii.gz
HemSeg500,ca4396e9f4,ca4396e9f4,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/ca4396e9f4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/ca4396e9f4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/ca4396e9f4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/ca4396e9f4.nii.gz
HemSeg500,cba7d5966e,cba7d5966e,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/cba7d5966e.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/cba7d5966e.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/cba7d5966e.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/cba7d5966e.nii.gz
HemSeg500,cbbc4b6f11,cbbc4b6f11,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/cbbc4b6f11.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/cbbc4b6f11.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/cbbc4b6f11.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/cbbc4b6f11.nii.gz
HemSeg500,cc519e5f25,cc519e5f25,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/cc519e5f25.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/cc519e5f25.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/cc519e5f25.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/cc519e5f25.nii.gz
HemSeg500,cc923a7acd,cc923a7acd,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/cc923a7acd.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/cc923a7acd.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/cc923a7acd.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/cc923a7acd.nii.gz
HemSeg500,cee8c7d733,cee8c7d733,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/cee8c7d733.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/cee8c7d733.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/cee8c7d733.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/cee8c7d733.nii.gz
HemSeg500,ceed1296c1,ceed1296c1,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/ceed1296c1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/ceed1296c1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/ceed1296c1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/ceed1296c1.nii.gz
HemSeg500,cf84ffc14f,cf84ffc14f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/cf84ffc14f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/cf84ffc14f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/cf84ffc14f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/cf84ffc14f.nii.gz
HemSeg500,cf93952124,cf93952124,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/cf93952124.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/cf93952124.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/cf93952124.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/cf93952124.nii.gz
HemSeg500,d0ff1d6ce6,d0ff1d6ce6,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/d0ff1d6ce6.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/d0ff1d6ce6.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/d0ff1d6ce6.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/d0ff1d6ce6.nii.gz
HemSeg500,d11ef8c224,d11ef8c224,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/d11ef8c224.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/d11ef8c224.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/d11ef8c224.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/d11ef8c224.nii.gz
HemSeg500,d42e1c78a1,d42e1c78a1,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/d42e1c78a1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/d42e1c78a1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/d42e1c78a1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/d42e1c78a1.nii.gz
HemSeg500,d47b77d7ab,d47b77d7ab,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/ct_scans/d47b77d7ab.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/HemSeg500/masks/d47b77d7ab.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/d47b77d7ab.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/d47b77d7ab.nii.gz
